Filename,Start,End,Type,Surface
train.txt,25168,25168,MIS,"catalysts"
train.txt,25173,25174,ORG,"ريال مدريد"
train.txt,25187,25188,ORG,"أتلتيك بيلباو"
train.txt,25190,25191,LOC,"سان ماميس"
train.txt,25194,25194,ORG,"الريال"
train.txt,25216,25216,MIS,"الكترونات"
train.txt,25223,25223,MIS,"الإلكتلاونات"
train.txt,25227,25227,MIS,"البروتونات"
train.txt,25233,25233,MIS,"الكترونات"
train.txt,25240,25240,MIS,"البروتوناتبالنواة"
train.txt,25244,25244,MIS,"الإلكترونات"
train.txt,25256,25258,PER,"برنارد دي كليرفو"
train.txt,25262,25263,PER,"لويس السابع"
train.txt,25265,25265,LOC,"فرنسا"
train.txt,25266,25268,PER,"وكونراد الثالث هوهنشتاوفن"
train.txt,25270,25270,LOC,"الجرمان"
train.txt,25272,25272,LOC,"ألمانيا"
train.txt,25284,25285,ORG,"الجحافل الألمانية"
train.txt,25301,25301,LOC,"قونية"
train.txt,25303,25304,PER,"جوار ضورليوم"
train.txt,25308,25309,ORG,"القوات الفرنسية"
train.txt,25365,25367,PER,"أبو عمرو الكندي"
train.txt,25371,25372,PER,"لسعيد القاص"
train.txt,25377,25378,PER,"بني طولون"
train.txt,25396,25396,LOC,"النيل"
train.txt,25419,25419,LOC,"المغافر"
train.txt,25421,25421,LOC,"وشعبان"
train.txt,25422,25422,LOC,"والأحمور"
train.txt,25432,25432,LOC,"النيل"
train.txt,25439,25442,PER,"محمد بن أسعد الجواني"
train.txt,25454,25454,PER,"سريع"
train.txt,25457,25457,PER,"الأشعريين"
train.txt,25460,25485,PER,"سريع بن ماتع من بني الأشعر بن أدد بن زيد بن يشجب بن عريب بن زيد بن كهلان بن سبأ بن يشجب بن يعرب بن قحطان"
train.txt,25487,25490,PER,"رهط أبي قبيل التابعي"
train.txt,25498,25500,PER,"أحمد بن طولون"
train.txt,25504,25504,LOC,"بالقرافة‏"
train.txt,25507,25507,LOC,"الأوروجواي"
train.txt,25512,25512,LOC,"إيطاليا"
train.txt,25535,25535,LOC,"دمشق"
train.txt,25570,25570,PER,"تورفالدز"
train.txt,25581,25581,MIS,"جنو"
train.txt,25587,25587,MIS,"لينكس"
train.txt,25592,25592,MIS,"جنو"
train.txt,25608,25608,MIS,"الإلكترونات"
train.txt,25716,25717,PER,"مايك هالي"
train.txt,25750,25750,LOC,"دمشق"
train.txt,25841,25843,PER,"حسام الدين لاجين"
train.txt,25858,25858,PER,"رميه"
train.txt,25860,25860,LOC,"بلجيكا"
train.txt,25862,25862,LOC,"وفرنسا"
train.txt,25864,25864,LOC,"ورومانيا"
train.txt,25866,25866,LOC,"ويوغسلافيا"
train.txt,25875,25877,MIS,"قوانين نيوتن للحركة"
train.txt,25903,25903,LOC,"دمشق"
train.txt,25911,25912,LOC,"العالم العربي"
train.txt,25958,25958,MIS,"MIT"
train.txt,25963,25963,PER,"مندليف"
train.txt,25975,25975,MIS,"X11R7"
train.txt,25980,25980,MIS,"جنو"
train.txt,25982,25982,MIS,"لينكس"
train.txt,25985,25985,MIS,"مينكس"
train.txt,25988,25988,PER,"تورفالدز"
train.txt,25991,25991,MIS,"لينكس"
train.txt,25997,25997,MIS,"جنو"
train.txt,26002,26003,MIS,"نظام تشغيل"
train.txt,26011,26012,MIS,"الحروب الصليبية"
train.txt,26014,26014,PER,"المسلمين"
train.txt,26018,26018,PER,"السلاف"
train.txt,26020,26021,PER,"والمسيحيين الروسية"
train.txt,26025,26025,PER,"والمغول"
train.txt,26033,26034,LOC,"جامعة روما"
train.txt,26045,26045,MIS,"الراديوم"
train.txt,26049,26049,PER,"فيرمي"
train.txt,26059,26059,MIS,"دولار"
train.txt,26069,26070,PER,"الإمام الحسين"
train.txt,26085,26086,PER,"إبراهيم المجاب"
train.txt,26092,26095,PER,"حبيب بن مظاهر الأسدي"
train.txt,26101,26101,PER,"الحسين"
train.txt,26106,26108,PER,"والقاسم بن الحسن"
train.txt,26118,26118,MIS,"الطيف"
train.txt,26127,26128,MIS,"منحني بلانك"
train.txt,26131,26131,MIS,"كلفن"
train.txt,26133,26134,MIS,"الطيف الكهرومغناطيسي"
train.txt,26202,26202,LOC,"دمشق"
train.txt,26205,26205,LOC,"سورية"
train.txt,26236,26236,LOC,"سوريا"
train.txt,26238,26238,LOC,"تركيا"
train.txt,26239,26239,LOC,"وأوربا"
train.txt,26242,26242,LOC,"دمشق"
train.txt,26243,26245,LOC,"مطار دمشق الدولي"
train.txt,26246,26247,LOC,"ومطار المزة"
train.txt,26250,26250,LOC,"دمشق"
train.txt,26252,26253,LOC,"مطارات سوريا"
train.txt,26264,26265,MIS,"ميكروسوفت ويندوز"
train.txt,26270,26270,MIS,"س"
train.txt,26275,26275,PER,"ريموند"
train.txt,26280,26281,LOC,"معرة النعمان"
train.txt,26299,26299,LOC,"القدس"
train.txt,26331,26332,ORG,"المنتخب البرتغالي"
train.txt,26335,26336,ORG,"الإتحاد البرتغالي"
train.txt,26348,26349,MIS,"الدوري البرتغالي"
train.txt,26384,26384,MIS,"JavaBeans"
train.txt,26391,26392,MIS,"Windows Forms"
train.txt,26397,26399,MIS,"واجهة الاستخدام الرسومية"
train.txt,26401,26403,MIS,"Graphical User Interface"
train.txt,26405,26405,MIS,"GUI"
train.txt,26410,26411,MIS,"مايكروسوفت وورد"
train.txt,26414,26416,MIS,"Windows Communication Foundation"
train.txt,26418,26418,MIS,"WCF"
train.txt,26438,26439,MIS,"بنظام التشغيل"
train.txt,26441,26441,MIS,"ويندوز"
train.txt,26453,26454,MIS,"نظم التشغيل"
train.txt,26458,26458,MIS,"X"
train.txt,26465,26466,PER,"جون نيولاندز"
train.txt,26467,26468,MIS,"John Newlands"
train.txt,26493,26493,MIS,"الهيدروجين"
train.txt,26496,26496,MIS,"بروتون"
train.txt,26498,26498,MIS,"والكترون"
train.txt,26565,26566,MIS,"transition metals"
train.txt,26589,26589,MIS,"XFree86"
train.txt,26591,26591,MIS,"X"
train.txt,26604,26604,MIS,"س"
train.txt,26613,26614,PER,"لويس فيجو"
train.txt,26626,26627,ORG,"فريق البرتغال"
train.txt,26631,26633,PER,"فينجر كريستيانو رونالدو"
train.txt,26636,26637,ORG,"مانشيستر يونايتد"
train.txt,26647,26648,PER,"لويس فيجو"
train.txt,26674,26674,MIS,"الكادميوم"
train.txt,26685,26685,PER,"العربي"
train.txt,26690,26690,ORG,"ويكيبيديا"
train.txt,26698,26701,MIS,"Mac OS X 10"
train.txt,26706,26706,MIS,"س"
train.txt,26713,26714,MIS,"مايكروسوفت ويندوز"
train.txt,26716,26716,MIS,"ماك"
train.txt,26724,26725,MIS,"السوفت وير"
train.txt,26779,26779,MIS,"الفوتونات"
train.txt,26796,26798,ORG,"إدارة المنتخب البرتغالي"
train.txt,26802,26802,PER,"سكولاري"
train.txt,26805,26806,ORG,"نادي تشلسي"
train.txt,26812,26812,LOC,"البرتغال"
train.txt,26818,26819,PER,"فابيو كابيلو"
train.txt,26825,26825,PER,"روبينيو"
train.txt,26837,26837,LOC,"المدريد"
train.txt,26843,26844,PER,"سيرجو راموس"
train.txt,26878,26878,MIS,"116بروتون"
train.txt,26900,26900,LOC,"دمشق"
train.txt,26911,26911,PER,"العباسيون"
train.txt,26915,26915,LOC,"بغداد"
train.txt,26922,26922,LOC,"دمشق"
train.txt,26934,26935,PER,"بني أمية"
train.txt,26950,26950,LOC,"دمشق"
train.txt,26951,26952,LOC,"بالدولة الطولونية"
train.txt,26957,26957,PER,"الفاطميين"
train.txt,26965,26965,PER,"القرامطة"
train.txt,26980,26980,PER,"الفاطميين"
train.txt,26983,26983,PER,"السلاجقة"
train.txt,26986,26986,LOC,"دمشق"
train.txt,26988,26988,PER,"الأتابكة"
train.txt,27024,27024,PER,"المعتضد"
train.txt,27055,27056,LOC,"أمريكا الجنوبية"
train.txt,27058,27058,LOC,"أوروباأكثر"
train.txt,27074,27074,LOC,"أوروغواي"
train.txt,27095,27095,LOC,"أوروبا"
train.txt,27101,27102,ORG,"منتخب أوروغواي"
train.txt,27106,27107,ORG,"منتخب الأرجنتين"
train.txt,27112,27112,MIS,"جنو"
train.txt,27114,27114,MIS,"لينكس"
train.txt,27116,27117,MIS,"نظام تشغيل"
train.txt,27123,27123,MIS,"فالأكسجين"
train.txt,27134,27134,MIS,"هيدروجين"
train.txt,27153,27155,MIS,"واجهات برمجة التطبيقات"
train.txt,27162,27164,MIS,"واجهات برمجة التطبيقات"
train.txt,27175,27175,MIS,"جنو"
train.txt,27177,27177,MIS,"لينكس"
train.txt,27244,27244,MIS,"جنو"
train.txt,27246,27246,MIS,"لينكس"
train.txt,27338,27339,ORG,"الاتحاد الأوروبي"
train.txt,27408,27408,LOC,"البرتغال"
train.txt,27412,27412,MIS,"Neutrons"
train.txt,27416,27417,MIS,"للحملات الصليبية"
train.txt,27439,27440,PER,"الهراطقة الالبيجيين"
train.txt,27442,27443,LOC,"جنوب فرنسا"
train.txt,27444,27444,PER,"واليهود"
train.txt,27446,27446,LOC,"ألمانيا"
train.txt,27447,27447,LOC,"وهنغاريا"
train.txt,27458,27458,PER,"المسيح"
train.txt,27469,27469,LOC,"أوروبا"
train.txt,27473,27473,PER,"اليهود"
train.txt,27475,27475,LOC,"أوروبا"
train.txt,27494,27494,LOC,"أوروبا"
train.txt,27505,27505,MIS,"DirectFB"
train.txt,27507,27507,MIS,"FBUI"
train.txt,27522,27522,MIS,"الإلكترونات"
train.txt,27551,27551,MIS,"X11R6"
train.txt,27557,27557,MIS,"يونكس"
train.txt,27576,27576,MIS,"X11R7"
train.txt,27580,27581,PER,"ميغيل فيلوسو"
train.txt,27583,27583,LOC,"البرتغال"
train.txt,27585,27585,LOC,"لبلغاريا"
train.txt,27593,27594,PER,"خوسيه توريس"
train.txt,27596,27596,PER,"إيزوبيو"
train.txt,27597,27598,PER,"وإيفان فوتشوف"
train.txt,27608,27609,MIS,"نظام النوفذة"
train.txt,27617,27619,LOC,"جامعة كارنيجي ميلون"
train.txt,27636,27636,PER,"اينشتاين"
train.txt,27654,27655,LOC,"أمريكا الجنوبية"
train.txt,27656,27657,ORG,"نادي غريميو"
train.txt,27666,27669,MIS,"بطولة كأس العالم للأندية"
train.txt,27673,27673,MIS,"إلكترونات"
train.txt,27683,27684,PER,"إنريكو فيرمي"
train.txt,27699,27700,MIS,"جائزة نوبل"
train.txt,27702,27702,MIS,"الفيزياء"
train.txt,27716,27717,MIS,"القنبلة الذرية"
train.txt,27721,27722,MIS,"نظرية الكم"
train.txt,27723,27724,MIS,"Quantum Theory"
train.txt,27731,27731,LOC,"البرتغال"
train.txt,27736,27736,LOC,"بولونيا"
train.txt,27739,27740,PER,"هاتريك لباوليتا"
train.txt,27742,27743,PER,"لروي كوستا"
train.txt,27755,27756,MIS,"للحروب الصليبية"
train.txt,27760,27761,PER,"اوربان الثاني"
train.txt,27771,27772,LOC,"كليرمون فران"
train.txt,27790,27791,LOC,"الأرض المقدسة"
train.txt,27803,27803,PER,"للمسيحيين"
train.txt,27805,27806,LOC,"الأرض المقدسة"
train.txt,27823,27825,LOC,"القسطنطينية المسيحية الشرقية"
train.txt,27827,27829,MIS,"الحملة الصليبية الأولى"
train.txt,27834,27834,PER,"الصليبيين"
train.txt,27856,27856,PER,"لوتشيو"
train.txt,27864,27864,LOC,"البايرن"
train.txt,27870,27870,MIS,"س"
train.txt,27880,27880,PER,"لأوزيبيو"
train.txt,27882,27883,PER,"لخوسيه توريس"
train.txt,27886,27886,LOC,"البرتغال"
train.txt,27895,27895,LOC,"بأوزيبيو"
train.txt,27903,27904,PER,"غريغوريوس الثامن"
train.txt,27911,27912,PER,"صلاح الدين"
train.txt,27913,27913,LOC,"للقدس"
train.txt,27915,27915,PER,"للمسلمين"
train.txt,27919,27919,PER,"بوبورسكي"
train.txt,27922,27922,LOC,"البرتغال"
train.txt,27925,27925,LOC,"للتشيك"
train.txt,27931,27931,PER,"جاليلو"
train.txt,27938,27938,MIS,"النظرية"
train.txt,27946,27946,MIS,"الأثير"
train.txt,27951,27953,MIS,"لدوري أبطال أوروبا"
train.txt,27955,27956,PER,"راؤول غونزاليس"
train.txt,27986,27987,PER,"لينوس تورفالدز"
train.txt,27991,27992,LOC,"جامعة هلسينكي"
train.txt,27994,27994,LOC,"فنلندا"
train.txt,28002,28002,PER,"الحسين"
train.txt,28017,28018,PER,"ابن إدريس"
train.txt,28032,28033,PER,"ابن سهلان"
train.txt,28049,28050,PER,"ابن بطوطة"
train.txt,28056,28056,LOC,"كربلاء"
train.txt,28064,28065,PER,"ابن سهلان"
train.txt,28075,28076,LOC,"الحائر الشريف"
train.txt,28079,28080,PER,"المسترشد بالله"
train.txt,28091,28091,PER,"الشيعة"
train.txt,28097,28097,PER,"المسترشد"
train.txt,28102,28103,LOC,"الحائر المقدس"
train.txt,28133,28133,LOC,"ألمانيا"
train.txt,28170,28172,PER,"جون باجوت جلب"
train.txt,28182,28182,PER,"الصليبيين"
train.txt,28184,28185,LOC,"الإمبراطورية البيزنطية"
train.txt,28203,28204,LOC,"بمئذنة العروس"
train.txt,28217,28218,LOC,"بمئذنة عيسى"
train.txt,28221,28224,PER,"المسيح عيسى بن مريم"
train.txt,28233,28234,LOC,"بمئذنة قايتباي"
train.txt,28238,28238,PER,"قايتباي"
train.txt,28278,28278,LOC,"دمشق"
train.txt,28285,28286,LOC,"الوطن العربي"
train.txt,28291,28293,LOC,"ومتحف دمشق الوطني"
train.txt,28294,28295,LOC,"وجامعة دمشق"
train.txt,28297,28298,LOC,"والمكتبة الظاهرية"
train.txt,28299,28301,LOC,"ومكتبة الأسد الوطنية"
train.txt,28303,28305,LOC,"ودار الأوبرا السورية"
train.txt,28313,28313,LOC,"دمشق"
train.txt,28316,28317,ORG,"ريال مدريد"
train.txt,28320,28320,LOC,"مدريد"
train.txt,28335,28335,LOC,"مدريد"
train.txt,28344,28346,LOC,"ملعب سانتياغو بيرنابيو"
train.txt,28349,28349,LOC,"مدريد"
train.txt,28363,28363,MIS,"جنو"
train.txt,28378,28378,MIS,"جنو"
train.txt,28395,28395,MIS,"هيرد"
train.txt,28400,28400,MIS,"ماخ"
train.txt,28414,28415,LOC,"العاصمة الأموية"
train.txt,28428,28431,LOC,"جامع بني أمية الكبير"
train.txt,28437,28440,PER,"الوليد بن عبد الملك"
train.txt,28442,28444,LOC,"معبد جوبيتر الدمشقي"
train.txt,28461,28461,PER,"المصريون"
train.txt,28470,28470,PER,"المأمون"
train.txt,28472,28472,PER,"للعلويين"
train.txt,28478,28480,PER,"علي بن موسى"
train.txt,28487,28488,LOC,"مساجد دمشق"
train.txt,28491,28493,LOC,"جامع التكية السليمانية"
train.txt,28499,28500,PER,"سليم الأول"
train.txt,28504,28505,LOC,"ومسجد السنانية"
train.txt,28511,28512,LOC,"كنيسة حنانيا"
train.txt,28528,28528,LOC,"البرتغال"
train.txt,28533,28533,LOC,"فرنسا"
train.txt,28536,28536,PER,"لزيزو"
train.txt,28544,28544,LOC,"البرتغال"
train.txt,28546,28546,LOC,"ألمانيا"
train.txt,28552,28552,LOC,"البرتغال"
train.txt,28565,28566,LOC,"الأرض المقدسة"
train.txt,28578,28579,LOC,"الكنيسة الشرقية"
train.txt,28580,28580,LOC,"بالقسطنطينية"
train.txt,28597,28599,MIS,"الحملة الصليبية الرابعة"
train.txt,28609,28609,MIS,"بروتوكول"
train.txt,28646,28646,PER,"باكباك"
train.txt,28648,28648,LOC,"مصر"
train.txt,28654,28654,PER,"أحمد"
train.txt,28670,28670,LOC,"مصر"
train.txt,28671,28671,PER,"حميه"
train.txt,28676,28676,PER,"باكباك"
train.txt,28683,28684,LOC,"العالم الإسلامي"
train.txt,28750,28750,MIS,"الإلكترونات"
train.txt,28760,28761,MIS,"نظام التشغيل"
train.txt,28762,28762,MIS,"OpenVMS"
train.txt,28764,28765,ORG,"هيولت باكارد"
train.txt,28769,28769,MIS,"س"
train.txt,28774,28774,MIS,"DECwindows"
train.txt,28804,28806,MIS,"الحرب العالمية الثانية"
train.txt,28811,28811,LOC,"البرتغال"
train.txt,28816,28816,LOC,"أمريكا"
train.txt,28820,28821,LOC,"كوريا الجنوبية"
train.txt,28829,28829,LOC,"البرتغال"
train.txt,28838,28838,LOC,"دمشق"
train.txt,28864,28866,LOC,"الولايات المتحدة الأمريكية"
train.txt,28877,28877,MIS,"س"
train.txt,28889,28889,PER,"الفرنسيون"
train.txt,28890,28890,PER,"والانجليز"
train.txt,28903,28904,PER,"ريتشارد الأول"
train.txt,28909,28909,LOC,"صقلية"
train.txt,28927,28928,LOC,"جامعة القيروان"
train.txt,28930,28930,LOC,"فاس"
train.txt,28931,28931,LOC,"المغرب"
train.txt,28950,28950,MIS,"الإلكترونات"
train.txt,28961,28961,MIS,"الإلكترونات"
train.txt,28975,28975,MIS,"عددالإلكترونات"
train.txt,28991,28991,MIS,"متر"
train.txt,29024,29024,MIS,"الفلزات"
train.txt,29028,29028,MIS,"Metalloids"
train.txt,29039,29039,LOC,"هنغاريا"
train.txt,29042,29042,LOC,"البرتغال"
train.txt,29051,29052,PER,"لخوسيه توريس"
train.txt,29054,29055,PER,"لخوسيه أغوستو"
train.txt,29065,29065,MIS,"X"
train.txt,29090,29091,LOC,"جنوب فرنسا"
train.txt,29093,29093,PER,"الكارتاريون"
train.txt,29096,29096,PER,"الأطهار"
train.txt,29098,29098,PER,"الألبيجنسيون"
train.txt,29105,29105,LOC,"تولوز"
train.txt,29119,29119,MIS,"X"
train.txt,29125,29126,MIS,"XFree86 4"
train.txt,29133,29133,PER,"مندليف"
train.txt,29162,29163,ORG,"الحكومة الأمريكية"
train.txt,29178,29179,PER,"ليسلي جروفز"
train.txt,29186,29187,LOC,"حارات دمشق"
train.txt,29222,29223,LOC,"حمام دمشقي"
train.txt,29274,29275,PER,"دي ستيفانو"
